index,0
7112,2020.comp.600387
7113,2008.comp.600389
7114,2008.comp.600500
7115,2009.comp.600389
7116,2009.comp.600500
7117,2010.comp.600500
7118,2011.comp.600500
7119,2012.comp.600500
7120,2013.comp.600389
7121,2013.comp.600500
7122,2014.comp.600389
7123,2014.comp.600500
7124,2015.comp.600389
7125,2015.comp.603968
7126,2015.comp.600500
7127,2016.comp.600389
7128,2016.comp.600500
7129,2016.comp.603968
7130,2017.comp.600389
7131,2017.comp.600500
7132,2017.comp.603968
7133,2018.comp.600389
7134,2018.comp.600500
7135,2018.comp.603968
7136,2019.comp.600389
7137,2019.comp.600500
7138,2020.comp.600389
7139,2020.comp.603968
7140,2016.comp.600390
7141,2016.comp.600961
7142,2017.comp.600961
7143,2018.comp.600390
7144,2018.comp.600961
7145,2019.comp.600961
7146,2020.comp.600390
7147,2020.comp.600961
7148,2015.comp.600395
7149,2010.comp.600396
7150,2012.comp.600396
7151,2012.comp.600268
7152,2013.comp.600396
7153,2013.comp.600268
7154,2014.comp.600396
7155,2014.comp.600726
7156,2015.comp.600396
7157,2015.comp.600726
7158,2015.comp.601226
7159,2016.comp.600396
7160,2016.comp.601226
7161,2017.comp.600396
7162,2017.comp.601226
7163,2018.comp.600396
7164,2019.comp.600396
7165,2020.comp.600396
7166,2015.comp.600397
7167,2019.comp.600397
7168,2019.comp.899
7169,2020.comp.600397
7170,2020.comp.899
7171,2004.comp.600399
7172,2004.comp.961
7173,2016.comp.600400
7174,2016.comp.601500
7175,2017.comp.600400
7176,2017.comp.601500
7177,2018.comp.600400
7178,2018.comp.601500
7179,2019.comp.600400
7180,2019.comp.601500
7181,2020.comp.600400
7182,2020.comp.601500
7183,2009.comp.600406
7184,2011.comp.600406
7185,2013.comp.600406
7186,2015.comp.600406
7187,2015.comp.600517
7188,2016.comp.600406
7189,2016.comp.600517
7190,2017.comp.600406
7191,2017.comp.600517
7192,2018.comp.600517
7193,2019.comp.600517
7194,2009.comp.600408
7195,2017.comp.600409
7196,2020.comp.600409
7197,2010.comp.600420
7198,2009.comp.600976
7199,2010.comp.600976
7200,2011.comp.600976
7201,2012.comp.600422
7202,2012.comp.600976
7203,2013.comp.600422
7204,2013.comp.600976
7205,2014.comp.600422
7206,2014.comp.600976
7207,2015.comp.600422
7208,2015.comp.600976
7209,2016.comp.600422
7210,2016.comp.600976
7211,2017.comp.600422
7212,2017.comp.600976
7213,2018.comp.600422
7214,2018.comp.600976
7215,2018.comp.600097
7216,2018.comp.603186
7217,2019.comp.600422
7218,2019.comp.600976
7219,2019.comp.600097
7220,2020.comp.600422
7221,2020.comp.600976
7222,2020.comp.600097
7223,2014.comp.600423
7224,2016.comp.600423
7225,2011.comp.600425
7226,2013.comp.600425
7227,2013.comp.600359
7228,2010.comp.600433
7229,2010.comp.600963
7230,2011.comp.600963
7231,2013.comp.600436
7232,2013.comp.600592
7233,2014.comp.600436
7234,2014.comp.600592
7235,2015.comp.600436
7236,2015.comp.600592
7237,2016.comp.600436
7238,2016.comp.600592
7239,2017.comp.600436
7240,2017.comp.600592
7241,2018.comp.600436
7242,2018.comp.600315
7243,2018.comp.600592
7244,2019.comp.600436
7245,2019.comp.600315
7246,2019.comp.600592
7247,2020.comp.600436
7248,2020.comp.600592
7249,2015.comp.600438
7250,2013.comp.600444
7251,2013.comp.859
7252,2014.comp.600444
7253,2014.comp.859
7254,2015.comp.600444
7255,2015.comp.859
7256,2016.comp.600444
7257,2017.comp.600444
7258,2017.comp.859
7259,2016.comp.600446
7260,2008.comp.600449
7261,2010.comp.600449
7262,2011.comp.600449
7263,2013.comp.600449
7264,2014.comp.600449
7265,2020.comp.600720
7266,2016.comp.600452
7267,2015.comp.825
7268,2016.comp.825
7269,2011.comp.601766
7270,2012.comp.601766
7271,2014.comp.601766
7272,2015.comp.600458
7273,2015.comp.601766
7274,2016.comp.600458
7275,2016.comp.601766
7276,2017.comp.600458
7277,2017.comp.601766
7278,2018.comp.600458
7279,2018.comp.601766
7280,2019.comp.600458
7281,2019.comp.601766
7282,2020.comp.600458
7283,2020.comp.601766
7284,2011.comp.600459
7285,2011.comp.960
7286,2017.comp.600459
7287,2017.comp.960
7288,2018.comp.600459
7289,2018.comp.960
7290,2003.comp.600460
7291,2003.comp.600584
7292,2004.comp.600460
7293,2004.comp.600584
7294,2005.comp.600460
7295,2005.comp.600584
7296,2006.comp.600460
7297,2006.comp.600584
7298,2009.comp.600461
7299,2011.comp.600461
7300,2003.comp.600466
7301,2003.comp.600828
7302,2004.comp.600466
7303,2004.comp.600828
7304,2019.comp.600466
7305,2020.comp.600467
7306,2012.comp.600469
7307,2012.comp.600579
7308,2013.comp.600469
7309,2013.comp.600579
7310,2012.comp.600470
7311,2011.comp.600470
7312,2015.comp.600470
7313,2015.comp.2136
7314,2018.comp.600470
7315,2019.comp.600470
7316,2020.comp.600470
7317,2020.comp.2692
7318,2017.comp.600477
7319,2018.comp.600477
7320,2020.comp.600477
7321,2018.comp.600478
7322,2006.comp.600479
7323,2006.comp.989
7324,2012.comp.600480
7325,2013.comp.600480
7326,2019.comp.600480
7327,2020.comp.600480
7328,2020.comp.600967
7329,2010.comp.300105
7330,2016.comp.600482
7331,2016.comp.601989
7332,2017.comp.600482
7333,2017.comp.300516
7334,2017.comp.601989
7335,2017.comp.600764
7336,2018.comp.600482
7337,2018.comp.601989
7338,2019.comp.600482
7339,2019.comp.601989
7340,2014.comp.600483
7341,2014.comp.600802
7342,2015.comp.600483
7343,2015.comp.600802
7344,2016.comp.600483
7345,2016.comp.600802
7346,2017.comp.600483
7347,2017.comp.600802
7348,2018.comp.600483
7349,2018.comp.600802
7350,2019.comp.600483
7351,2019.comp.600802
7352,2015.comp.600485
7353,2015.comp.600486
7354,2015.comp.2066
7355,2016.comp.600486
7356,2017.comp.600486
7357,2018.comp.600486
7358,2019.comp.600486
7359,2020.comp.600486
7360,2020.comp.600500
7361,2012.comp.600488
7362,2013.comp.600488
7363,2008.comp.600489
7364,2015.comp.600490
7365,2015.comp.2625
7366,2012.comp.600491
7367,2013.comp.600491
7368,2009.comp.600495
7369,2009.comp.600967
7370,2009.comp.600262
7371,2010.comp.600495
7372,2010.comp.600967
7373,2010.comp.600262
7374,2011.comp.600495
7375,2011.comp.600967
7376,2011.comp.600262
7377,2012.comp.600495
7378,2012.comp.600967
7379,2012.comp.600262
7380,2013.comp.600495
7381,2013.comp.600967
7382,2014.comp.600495
7383,2014.comp.600967
7384,2015.comp.600495
7385,2015.comp.600967
7386,2015.comp.600262
7387,2016.comp.600495
7388,2017.comp.600495
7389,2017.comp.59
7390,2005.comp.600790
7391,2006.comp.600496
7392,2006.comp.2006
7393,2006.comp.600790
7394,2007.comp.600790
7395,2008.comp.600790
7396,2005.comp.600497
7397,2005.comp.807
7398,2006.comp.600497
7399,2006.comp.807
7400,2012.comp.600497
7401,2012.comp.807
7402,2013.comp.600497
7403,2013.comp.807
7404,2016.comp.600497
7405,2018.comp.600497
7406,2018.comp.807
7407,2010.comp.600499
7408,2014.comp.600499
7409,2016.comp.600501
7410,2019.comp.600501
7411,2019.comp.2025
7412,2020.comp.600501
7413,2013.comp.600506
7414,2013.comp.2457
7415,2010.comp.600507
7416,2010.comp.600516
7417,2011.comp.600507
7418,2011.comp.600516
7419,2012.comp.600516
7420,2013.comp.600516
7421,2014.comp.600516
7422,2016.comp.600516
7423,2017.comp.600507
7424,2017.comp.600516
7425,2018.comp.600507
7426,2018.comp.600516
7427,2019.comp.600507
7428,2019.comp.600516
7429,2008.comp.600508
7430,2008.comp.601898
7431,2009.comp.600508
7432,2009.comp.601898
7433,2010.comp.600508
7434,2010.comp.601898
7435,2011.comp.600508
7436,2011.comp.601898
7437,2012.comp.600508
7438,2012.comp.601898
7439,2014.comp.600508
7440,2015.comp.600508
7441,2015.comp.601898
7442,2017.comp.600508
7443,2017.comp.601918
7444,2018.comp.600508
7445,2018.comp.601918
7446,2018.comp.601898
7447,2019.comp.600508
7448,2019.comp.601918
7449,2019.comp.601898
7450,2020.comp.600508
7451,2020.comp.601898
7452,2017.comp.600509
7453,2018.comp.600509
7454,2015.comp.600510
7455,2003.comp.600511
7456,2003.comp.600513
7457,2004.comp.600511
7458,2004.comp.600513
7459,2004.comp.28
7460,2005.comp.600513
7461,2019.comp.600812
7462,2019.comp.603590
7463,2020.comp.603590
7464,2010.comp.600513
7465,2004.comp.600515
7466,2004.comp.955
7467,2005.comp.600515
7468,2005.comp.955
7469,2008.comp.600515
7470,2008.comp.955
7471,2007.comp.600515
7472,2007.comp.955
7473,2010.comp.600515
7474,2015.comp.600515
7475,2016.comp.600515
7476,2007.comp.600516
7477,2010.comp.818
7478,2011.comp.818
7479,2013.comp.600517
7480,2014.comp.600517
7481,2014.comp.600406
7482,2020.comp.600518
7483,2008.comp.600520
7484,2015.comp.600521
7485,2008.comp.600523
7486,2010.comp.600523
7487,2011.comp.600523
7488,2012.comp.600523
7489,2016.comp.600523
7490,2017.comp.600523
7491,2010.comp.600525
7492,2010.comp.300115
7493,2011.comp.600525
7494,2011.comp.300115
7495,2015.comp.600525
7496,2015.comp.2130
7497,2015.comp.600526
7498,2015.comp.600160
7499,2016.comp.600526
7500,2016.comp.600160
7501,2017.comp.600526
7502,2017.comp.600160
7503,2019.comp.600160
7504,2020.comp.600160
7505,2007.comp.600528
7506,2007.comp.601390
7507,2008.comp.600528
7508,2008.comp.601390
7509,2009.comp.600528
7510,2009.comp.601390
7511,2010.comp.600528
7512,2010.comp.601390
7513,2011.comp.600528
7514,2011.comp.601390
7515,2012.comp.600528
7516,2012.comp.601390
7517,2013.comp.600528
7518,2013.comp.601390
7519,2014.comp.600528
7520,2014.comp.601390
7521,2015.comp.600528
7522,2015.comp.601390
7523,2016.comp.600528
7524,2016.comp.601390
7525,2017.comp.600528
7526,2017.comp.601390
7527,2019.comp.600528
7528,2019.comp.300169
7529,2020.comp.600528
7530,2020.comp.601390
7531,2012.comp.600530
7532,2012.comp.600635
7533,2013.comp.600530
7534,2013.comp.600661
7535,2018.comp.600530
7536,2018.comp.600635
7537,2018.comp.600661
7538,2020.comp.600530
7539,2020.comp.600611
7540,2016.comp.600532
7541,2016.comp.600634
7542,2006.comp.600533
7543,2006.comp.600064
7544,2010.comp.32
7545,2012.comp.600536
7546,2012.comp.32
7547,2013.comp.600536
7548,2016.comp.600536
7549,2013.comp.600539
7550,2020.comp.600539
7551,2020.comp.2820
7552,2013.comp.600540
7553,2017.comp.600540
7554,2017.comp.600293
7555,2018.comp.600540
7556,2018.comp.600293
7557,2005.comp.600545
7558,2005.comp.600778
7559,2003.comp.600546
7560,2003.comp.618
7561,2004.comp.600546
7562,2004.comp.618
7563,2007.comp.600546
7564,2017.comp.600546
7565,2018.comp.600546
7566,2018.comp.600348
7567,2020.comp.983
7568,2009.comp.600547
7569,2019.comp.600547
7570,2008.comp.600549
7571,2018.comp.2222
7572,2014.comp.600550
7573,2013.comp.600551
7574,2014.comp.600551
7575,2015.comp.600551
7576,2016.comp.600551
7577,2017.comp.600551
7578,2018.comp.600551
7579,2019.comp.600551
7580,2020.comp.600551
7581,2011.comp.600552
7582,2011.comp.600876
7583,2011.comp.2066
7584,2012.comp.600552
7585,2013.comp.600552
7586,2013.comp.600876
7587,2013.comp.2066
7588,2014.comp.600552
7589,2014.comp.600876
7590,2014.comp.2066
7591,2015.comp.600552
7592,2015.comp.600876
7593,2016.comp.600552
7594,2016.comp.600876
7595,2017.comp.600552
7596,2017.comp.600876
7597,2018.comp.600552
7598,2018.comp.600876
7599,2019.comp.600552
7600,2019.comp.600876
7601,2020.comp.600552
7602,2020.comp.600876
7603,2004.comp.600555
7604,2004.comp.600781
7605,2005.comp.600555
7606,2007.comp.600558
7607,2007.comp.600560
7608,2007.comp.969
7609,2008.comp.600560
7610,2008.comp.969
7611,2013.comp.600562
7612,2013.comp.600990
7613,2013.comp.2544
7614,2014.comp.600562
7615,2015.comp.600562
7616,2015.comp.600990
7617,2016.comp.600562
7618,2017.comp.600562
7619,2018.comp.2935
7620,2019.comp.2935
7621,2020.comp.600562
7622,2012.comp.600565
7623,2012.comp.816
7624,2013.comp.600565
7625,2017.comp.600565
7626,2020.comp.600565
7627,2020.comp.816
7628,2010.comp.600568
7629,2011.comp.600568
7630,2012.comp.600568
7631,2013.comp.600568
7632,2014.comp.600568
7633,2015.comp.600568
7634,2016.comp.600568
7635,2017.comp.600568
7636,2017.comp.600570
7637,2017.comp.601519
7638,2005.comp.600572
7639,2005.comp.600656
7640,2012.comp.600572
7641,2012.comp.300181
7642,2013.comp.600572
7643,2013.comp.300181
7644,2014.comp.600572
7645,2014.comp.300181
7646,2015.comp.600572
7647,2015.comp.300181
7648,2016.comp.600572
7649,2016.comp.300181
7650,2020.comp.2686
7651,2008.comp.600573
7652,2008.comp.729
7653,2010.comp.600573
7654,2010.comp.729
7655,2012.comp.600573
7656,2012.comp.729
7657,2019.comp.600573
7658,2019.comp.729
7659,2013.comp.600575
7660,2010.comp.600578
7661,2010.comp.601991
7662,2011.comp.600578
7663,2011.comp.601991
7664,2012.comp.600578
7665,2012.comp.601991
7666,2013.comp.600578
7667,2013.comp.601991
7668,2014.comp.600578
7669,2014.comp.601991
7670,2015.comp.600578
7671,2015.comp.601991
7672,2016.comp.600578
7673,2016.comp.601991
7674,2017.comp.600578
7675,2017.comp.601991
7676,2018.comp.600578
7677,2018.comp.601991
7678,2019.comp.600578
7679,2019.comp.600791
7680,2020.comp.600578
7681,2020.comp.600791
7682,2010.comp.598
7683,2014.comp.600579
7684,2015.comp.600579
7685,2015.comp.698
7686,2016.comp.600579
7687,2016.comp.698
7688,2019.comp.600579
7689,2019.comp.600469
7690,2020.comp.600579
7691,2020.comp.600469
7692,2008.comp.600581
7693,2008.comp.600845
7694,2008.comp.600019
7695,2009.comp.600581
7696,2009.comp.600845
7697,2010.comp.600845
7698,2016.comp.600581
7699,2020.comp.600581
7700,2009.comp.600582
7701,2010.comp.600582
7702,2011.comp.600582
7703,2012.comp.600582
7704,2013.comp.600582
7705,2007.comp.600583
7706,2007.comp.601808
7707,2008.comp.600583
7708,2008.comp.601808
7709,2009.comp.600583
7710,2009.comp.601808
7711,2010.comp.600583
7712,2010.comp.601808
7713,2011.comp.600583
7714,2011.comp.601808
7715,2012.comp.600583
7716,2012.comp.601808
7717,2013.comp.600583
7718,2013.comp.601808
7719,2014.comp.600583
7720,2014.comp.601808
7721,2015.comp.600583
7722,2015.comp.601808
7723,2016.comp.600583
7724,2016.comp.601808
7725,2017.comp.600583
7726,2017.comp.601808
7727,2018.comp.600583
7728,2018.comp.601808
7729,2019.comp.600583
7730,2019.comp.601808
7731,2020.comp.600583
7732,2020.comp.600968
7733,2020.comp.601808
7734,2020.comp.600584
7735,2020.comp.3031
7736,2004.comp.600585
7737,2005.comp.600585
7738,2005.comp.619
7739,2014.comp.600425
7740,2017.comp.600425
7741,2015.comp.600587
7742,2012.comp.899
7743,2017.comp.600593
7744,2014.comp.600595
7745,2016.comp.600595
7746,2015.comp.600837
7747,2015.comp.600598
7748,2016.comp.600598
7749,2017.comp.600598
7750,2018.comp.600598
7751,2019.comp.600598
7752,2020.comp.600598
7753,2009.comp.600601
7754,2011.comp.600601
7755,2011.comp.600730
7756,2012.comp.600601
7757,2012.comp.600730
7758,2014.comp.600601
7759,2014.comp.601901
7760,2015.comp.600601
7761,2015.comp.601901
7762,2018.comp.600601
7763,2018.comp.600730
7764,2019.comp.600601
7765,2019.comp.600730
7766,2020.comp.600601
7767,2020.comp.600730
7768,2004.comp.600602
7769,2004.comp.600637
7770,2005.comp.600602
7771,2005.comp.600637
7772,2006.comp.600602
7773,2006.comp.600637
7774,2007.comp.600602
7775,2007.comp.600637
7776,2008.comp.600602
7777,2008.comp.600637
7778,2009.comp.600602
7779,2009.comp.600637
7780,2011.comp.600602
7781,2011.comp.600637
7782,2011.comp.600651
7783,2012.comp.600602
7784,2012.comp.600651
7785,2012.comp.600654
7786,2013.comp.600602
7787,2013.comp.600651
7788,2014.comp.600602
7789,2014.comp.600651
7790,2015.comp.600602
7791,2015.comp.600651
7792,2015.comp.600621
7793,2016.comp.600602
7794,2016.comp.600621
7795,2016.comp.600651
7796,2017.comp.600602
7797,2017.comp.600651
7798,2017.comp.600621
7799,2018.comp.600602
7800,2018.comp.600651
7801,2019.comp.600602
7802,2019.comp.600651
7803,2019.comp.600621
7804,2020.comp.600602
7805,2020.comp.600621
7806,2020.comp.600651
7807,2016.comp.600603
7808,2017.comp.600604
7809,2017.comp.603881
7810,2018.comp.600604
7811,2018.comp.603881
7812,2019.comp.600604
7813,2019.comp.603881
7814,2020.comp.600604
7815,2020.comp.603881
7816,2015.comp.600606
7817,2015.comp.600604
7818,2016.comp.600606
7819,2016.comp.600604
7820,2017.comp.600606
7821,2019.comp.600606
7822,2019.comp.961
7823,2019.comp.600020
7824,2020.comp.600606
7825,2020.comp.600020
7826,2008.comp.600607
7827,2008.comp.600849
7828,2006.comp.600609
7829,2006.comp.600653
7830,2011.comp.600609
7831,2011.comp.600653
7832,2013.comp.600609
7833,2003.comp.600611
7834,2003.comp.600635
7835,2004.comp.600611
7836,2004.comp.600635
7837,2005.comp.600611
7838,2005.comp.600635
7839,2006.comp.600611
7840,2006.comp.600635
7841,2007.comp.600611
7842,2007.comp.600635
7843,2008.comp.600611
7844,2008.comp.600635
7845,2009.comp.600611
7846,2009.comp.600635
7847,2010.comp.600611
7848,2010.comp.600635
7849,2011.comp.600611
7850,2011.comp.600635
7851,2014.comp.600611
7852,2014.comp.600635
7853,2015.comp.600611
7854,2015.comp.600635
7855,2016.comp.600611
7856,2016.comp.600635
7857,2017.comp.600611
7858,2017.comp.600635
7859,2018.comp.600611
7860,2019.comp.600611
7861,2019.comp.600635
7862,2020.comp.600635
7863,2003.comp.600612
7864,2003.comp.600613
7865,2003.comp.600614
7866,2004.comp.600614
7867,2004.comp.999
7868,2004.comp.403
7869,2005.comp.600614
7870,2006.comp.600614
7871,2004.comp.600615
7872,2013.comp.600615
7873,2013.comp.603766
7874,2015.comp.600615
7875,2015.comp.603766
7876,2016.comp.600615
7877,2016.comp.603766
7878,2017.comp.600615
7879,2017.comp.603766
7880,2018.comp.600615
7881,2018.comp.603766
7882,2019.comp.600615
7883,2019.comp.603766
7884,2020.comp.600615
7885,2020.comp.603766
7886,2006.comp.600616
7887,2006.comp.600597
7888,2006.comp.600073
7889,2007.comp.600616
7890,2007.comp.600073
7891,2007.comp.600597
7892,2008.comp.600616
7893,2008.comp.600073
7894,2008.comp.600597
7895,2009.comp.600616
7896,2009.comp.600073
7897,2010.comp.600616
7898,2010.comp.600073
7899,2012.comp.600616
7900,2012.comp.600708
7901,2019.comp.600616
7902,2004.comp.600618
7903,2004.comp.600636
7904,2005.comp.600618
7905,2005.comp.600636
7906,2006.comp.600618
7907,2006.comp.600636
7908,2007.comp.600636
7909,2008.comp.600618
7910,2008.comp.600636
7911,2010.comp.600618
7912,2010.comp.600636
7913,2011.comp.600618
7914,2011.comp.600636
7915,2012.comp.600618
7916,2012.comp.600623
7917,2012.comp.600636
7918,2013.comp.600618
7919,2013.comp.600623
7920,2013.comp.600636
7921,2014.comp.600618
7922,2014.comp.600636
7923,2015.comp.600618
7924,2015.comp.600636
7925,2015.comp.600623
7926,2016.comp.600618
7927,2016.comp.600636
7928,2003.comp.600619
7929,2003.comp.600835
7930,2003.comp.600626
7931,2011.comp.600621
7932,2013.comp.600621
7933,2003.comp.600622
7934,2003.comp.600645
7935,2003.comp.600383
7936,2004.comp.600622
7937,2004.comp.600383
7938,2003.comp.600623
7939,2004.comp.600623
7940,2016.comp.600623
7941,2017.comp.600623
7942,2017.comp.600618
7943,2017.comp.600636
7944,2018.comp.600623
7945,2018.comp.600636
7946,2018.comp.600618
7947,2019.comp.600623
7948,2019.comp.600618
7949,2020.comp.600623
7950,2020.comp.600618
7951,2003.comp.600624
7952,2004.comp.600624
7953,2004.comp.600654
7954,2005.comp.600624
7955,2006.comp.600624
7956,2006.comp.600654
7957,2010.comp.600626
7958,2010.comp.600630
7959,2011.comp.600626
7960,2011.comp.600630
7961,2012.comp.600626
7962,2012.comp.600630
7963,2013.comp.600626
7964,2013.comp.600630
7965,2014.comp.600626
7966,2014.comp.600630
7967,2016.comp.600626
7968,2016.comp.600630
7969,2017.comp.600626
7970,2017.comp.600630
7971,2018.comp.600626
7972,2018.comp.600278
7973,2019.comp.600626
7974,2019.comp.600278
7975,2004.comp.600627
7976,2005.comp.600627
7977,2006.comp.600627
7978,2007.comp.600627
7979,2019.comp.600630
7980,2005.comp.600631
7981,2006.comp.600631
7982,2007.comp.600631
7983,2007.comp.600825
7984,2008.comp.600631
7985,2008.comp.600825
7986,2009.comp.600631
7987,2009.comp.600825
7988,2010.comp.600631
7989,2010.comp.600825
7990,2003.comp.600632
7991,2003.comp.600825
7992,2019.comp.600633
7993,2019.comp.300113
7994,2020.comp.300113
7995,2003.comp.600636
7996,2003.comp.600618
7997,2009.comp.600636
7998,2009.comp.600618
7999,2004.comp.600848
8000,2005.comp.600654
8001,2009.comp.600651
8002,2010.comp.600637
8003,2010.comp.600654
8004,2010.comp.600651
8005,2014.comp.600637
8006,2014.comp.600832
8007,2015.comp.600037
8008,2016.comp.600637
8009,2016.comp.600037
8010,2016.comp.2429
8011,2018.comp.600637
8012,2018.comp.2429
8013,2020.comp.600637
8014,2020.comp.2429
8015,2020.comp.600639
8016,2020.comp.600284
8017,2003.comp.600642
8018,2003.comp.600678
8019,2017.comp.600643
8020,2018.comp.600643
8021,2019.comp.600643
8022,2020.comp.600643
8023,2020.comp.605388
8024,2003.comp.600648
8025,2003.comp.600094
8026,2003.comp.600689
8027,2011.comp.600648
8028,2011.comp.600094
8029,2017.comp.600648
8030,2017.comp.603648
8031,2018.comp.600648
8032,2018.comp.603648
8033,2019.comp.600648
8034,2019.comp.603648
8035,2020.comp.600648
8036,2020.comp.603648
8037,2014.comp.900935
8038,2015.comp.600649
8039,2015.comp.900935
8040,2017.comp.600649
8041,2017.comp.601200
8042,2018.comp.600649
8043,2018.comp.601200
8044,2009.comp.600650
8045,2019.comp.600650
8046,2019.comp.600754
8047,2003.comp.600651
8048,2003.comp.600654
8049,2004.comp.600651
8050,2005.comp.600651
8051,2006.comp.600651
8052,2007.comp.600651
8053,2007.comp.600654
8054,2012.comp.600621
8055,2018.comp.600621
8056,2003.comp.600652
8057,2003.comp.600653
8058,2003.comp.600609
8059,2004.comp.600653
8060,2004.comp.600609
8061,2005.comp.600653
8062,2005.comp.600609
8063,2008.comp.600653
8064,2012.comp.600653
8065,2012.comp.600609
8066,2011.comp.600655
8067,2020.comp.3001
8068,2006.comp.600656
8069,2006.comp.600572
8070,2006.comp.600849
8071,2008.comp.600269
8072,2016.comp.600657
8073,2016.comp.2244
8074,2017.comp.600657
8075,2017.comp.2244
8076,2018.comp.600657
8077,2018.comp.2244
8078,2020.comp.600657
8079,2020.comp.2244
8080,2009.comp.600658
8081,2009.comp.725
8082,2010.comp.600658
8083,2010.comp.2371
8084,2011.comp.600658
8085,2011.comp.2371
8086,2012.comp.600658
8087,2013.comp.600658
8088,2014.comp.600658
8089,2015.comp.600658
8090,2016.comp.600658
8091,2017.comp.600658
8092,2017.comp.600463
8093,2019.comp.600463
8094,2020.comp.600658
8095,2020.comp.600463
8096,2003.comp.600662
8097,2003.comp.600741
8098,2016.comp.600663
8099,2019.comp.600663
8100,2007.comp.600664
8101,2007.comp.600829
8102,2008.comp.600664
8103,2008.comp.600829
8104,2009.comp.600664
8105,2009.comp.600829
8106,2010.comp.600664
8107,2010.comp.600829
8108,2011.comp.600664
8109,2011.comp.600829
8110,2014.comp.600665
8111,2003.comp.600667
8112,2003.comp.600576
8113,2020.comp.600671
8114,2020.comp.2071
8115,2008.comp.600674
8116,2009.comp.600674
8117,2003.comp.600675
8118,2003.comp.600606
8119,2004.comp.600675
8120,2004.comp.600606
8121,2005.comp.600675
8122,2005.comp.600606
8123,2006.comp.600675
8124,2006.comp.600606
8125,2007.comp.600675
8126,2007.comp.600606
8127,2008.comp.600675
8128,2008.comp.600606
8129,2009.comp.600675
8130,2009.comp.600606
8131,2019.comp.600675
8132,2009.comp.600676
8133,2006.comp.600676
8134,2006.comp.600677
8135,2009.comp.600677
8136,2004.comp.600680
8137,2004.comp.200468
8138,2006.comp.600680
8139,2006.comp.200468
8140,2011.comp.600680
8141,2011.comp.200468
8142,2012.comp.600680
8143,2012.comp.200468
8144,2014.comp.600680
8145,2014.comp.200468
8146,2006.comp.600682
8147,2014.comp.600683
8148,2016.comp.600684
8149,2017.comp.600685
8150,2012.comp.600686
8151,2012.comp.600815
8152,2015.comp.600686
8153,2015.comp.600815
8154,2004.comp.600688
8155,2005.comp.600688
8156,2006.comp.600688
8157,2007.comp.600688
8158,2009.comp.600688
8159,2010.comp.600688
8160,2011.comp.600688
8161,2012.comp.600688
8162,2013.comp.600688
8163,2014.comp.600688
8164,2015.comp.600688
8165,2016.comp.600688
8166,2017.comp.600688
8167,2018.comp.600688
8168,2019.comp.600688
8169,2020.comp.600688
8170,2012.comp.600691
8171,2013.comp.600691
8172,2014.comp.600691
8173,2014.comp.600281
8174,2015.comp.600691
8175,2015.comp.600281
8176,2015.comp.755
8177,2015.comp.600348
8178,2016.comp.600691
8179,2016.comp.755
8180,2016.comp.600281
8181,2016.comp.600348
8182,2018.comp.600691
8183,2018.comp.600281
8184,2019.comp.600691
8185,2019.comp.600348
8186,2016.comp.600693
8187,2014.comp.600694
8188,2016.comp.600694
8189,2016.comp.600778
8190,2017.comp.600694
8191,2017.comp.600778
8192,2018.comp.600694
8193,2019.comp.600694
8194,2020.comp.600694
8195,2015.comp.600695
8196,2003.comp.600696
8197,2003.comp.600203
8198,2012.comp.600697
8199,2013.comp.600697
8200,2014.comp.600697
8201,2017.comp.600697
8202,2019.comp.600697
8203,2006.comp.600698
8204,2006.comp.600877
8205,2007.comp.600698
8206,2007.comp.600877
8207,2010.comp.600698
8208,2012.comp.600698
8209,2012.comp.600877
8210,2013.comp.600698
8211,2013.comp.600877
8212,2015.comp.600698
8213,2015.comp.600877
8214,2017.comp.600698
8215,2017.comp.550
8216,2018.comp.600698
8217,2018.comp.550
8218,2019.comp.600698
8219,2019.comp.550
8220,2008.comp.600701
8221,2010.comp.600704
8222,2010.comp.906
8223,2011.comp.600704
8224,2011.comp.906
8225,2014.comp.600704
8226,2014.comp.906
8227,2015.comp.600704
8228,2015.comp.906
8229,2012.comp.600705
8230,2012.comp.768
8231,2013.comp.600705
8232,2013.comp.738
8233,2014.comp.600760
8234,2014.comp.600523
8235,2014.comp.600973
8236,2015.comp.600893
8237,2015.comp.768
8238,2015.comp.600862
8239,2016.comp.600705
8240,2016.comp.600038
8241,2016.comp.2013
8242,2016.comp.768
8243,2018.comp.600705
8244,2018.comp.600765
8245,2019.comp.600705
8246,2020.comp.600705
8247,2020.comp.600765
8248,2013.comp.600706
8249,2019.comp.600706
8250,2003.comp.600708
8251,2014.comp.600708
8252,2015.comp.600708
8253,2016.comp.600708
8254,2017.comp.600708
8255,2018.comp.600708
8256,2019.comp.600708
8257,2020.comp.600708
8258,2016.comp.600710
8259,2016.comp.2051
8260,2017.comp.600710
8261,2018.comp.600710
8262,2018.comp.300274
8263,2019.comp.600710
8264,2019.comp.688128
8265,2019.comp.300274
8266,2020.comp.600710
8267,2020.comp.300274
8268,2003.comp.600711
8269,2003.comp.905
8270,2011.comp.600716
8271,2011.comp.601928
8272,2012.comp.600716
8273,2012.comp.601928
8274,2013.comp.600716
8275,2013.comp.601928
8276,2014.comp.600716
8277,2014.comp.601928
8278,2015.comp.600716
8279,2015.comp.601928
8280,2016.comp.600716
8281,2016.comp.601928
8282,2017.comp.600716
